Context,Job Zone,Code,Occupation
76,4,13-2071.00,Credit Counselors
76,4,15-1243.00,Database Architects
76,3,43-9031.00,Desktop Publishers
76,3,47-2111.00,Electricians
76,4,17-2199.03,"Energy Engineers, Except Wind and Solar"
76,4,17-2111.02,Fire-Prevention and Protection Engineers
76,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
76,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
76,2,47-5081.00,Helpers--Extraction Workers
76,5,19-2043.00,Hydrologists
76,2,53-7051.00,Industrial Truck and Tractor Operators
76,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
76,4,13-1081.01,Logistics Engineers
76,2,43-6013.00,Medical Secretaries and Administrative Assistants
76,5,19-1029.02,Molecular and Cellular Biologists
76,3,23-2011.00,Paralegals and Legal Assistants
76,2,31-1122.00,Personal Care Aides
76,2,51-5112.00,Printing Press Operators
76,5,29-1224.00,Radiologists
76,4,41-9031.00,Sales Engineers
76,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
75,2,47-2021.00,Brickmasons and Blockmasons
75,4,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
75,4,13-2031.00,Budget Analysts
75,4,17-2051.00,Civil Engineers
75,4,11-9121.01,Clinical Research Coordinators
75,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
75,5,15-1221.00,Computer and Information Research Scientists
75,2,43-4031.00,"Court, Municipal, and License Clerks"
75,4,29-1141.03,Critical Care Nurses
75,2,53-3031.00,Driver/Sales Workers
75,4,25-2021.00,"Elementary School Teachers, Except Special Education"
75,4,13-1041.01,Environmental Compliance Inspectors
75,3,49-3041.00,Farm Equipment Mechanics and Service Technicians
75,2,47-2121.00,Glaziers
75,3,13-1041.04,Government Property Inspectors and Investigators
75,3,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
75,2,47-3012.00,Helpers--Carpenters
75,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
75,2,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
75,2,43-4121.00,"Library Assistants, Clerical"
75,4,17-2121.00,Marine Engineers and Naval Architects
75,2,49-9011.00,Mechanical Door Repairers
75,4,17-3026.01,Nanotechnology Engineering Technologists and Technicians
75,5,29-1299.02,Orthoptists
75,4,21-1092.00,Probation Officers and Correctional Treatment Specialists
75,4,29-1141.00,Registered Nurses
75,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
75,3,11-9179.02,Spa Managers
75,3,47-2022.00,Stonemasons
75,4,13-1151.00,Training and Development Specialists
75,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
75,4,11-3071.00,"Transportation, Storage, and Distribution Managers"
74,2,45-2011.00,Agricultural Inspectors
74,4,13-2023.00,Appraisers and Assessors of Real Estate
74,4,19-2021.00,Atmospheric and Space Scientists
74,2,49-3021.00,Automotive Body and Related Repairers
74,3,49-3023.00,Automotive Service Technicians and Mechanics
74,4,13-1199.04,Business Continuity Planners
74,4,17-1021.00,Cartographers and Photogrammetrists
74,2,35-2015.00,"Cooks, Short Order"
74,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
74,3,13-1041.06,Coroners
74,3,53-7021.00,Crane and Tower Operators
74,2,47-2081.00,Drywall and Ceiling Tile Installers
74,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
74,2,49-9051.00,Electrical Power-Line Installers and Repairers
74,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
74,3,19-4071.00,Forest and Conservation Technicians
74,2,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
74,5,29-9092.00,Genetic Counselors
74,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses
74,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
74,2,49-9094.00,Locksmiths and Safe Repairers
74,4,17-2112.03,Manufacturing Engineers
74,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
74,2,31-9095.00,Pharmacy Aides
74,3,33-3051.00,Police and Sheriff's Patrol Officers
74,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
74,3,29-2034.00,Radiologic Technologists and Technicians
74,2,43-4171.00,Receptionists and Information Clerks
74,3,29-1126.00,Respiratory Therapists
74,2,47-2181.00,Roofers
74,2,47-5012.00,"Rotary Drill Operators, Oil and Gas"
74,2,47-5013.00,"Service Unit Operators, Oil and Gas"
74,3,51-8021.00,Stationary Engineers and Boiler Operators
74,4,43-9111.00,Statistical Assistants
74,5,15-2041.00,Statisticians
74,5,19-3022.00,Survey Researchers
74,2,43-2011.00,"Switchboard Operators, Including Answering Service"
74,3,15-1241.01,Telecommunications Engineering Specialists
73,4,15-2011.00,Actuaries
73,3,53-2021.00,Air Traffic Controllers
73,3,27-4011.00,Audio and Video Technicians
73,4,15-2099.01,Bioinformatics Technicians
73,4,27-2032.00,Choreographers
73,3,51-9162.00,Computer Numerically Controlled Tool Programmers
73,4,19-1031.00,Conservation Scientists
73,3,33-3051.04,Customs and Border Protection Officers
73,4,15-1243.01,Data Warehousing Specialists
73,1,47-5011.00,"Derrick Operators, Oil and Gas"
73,1,35-9021.00,Dishwashers
73,4,15-1299.03,Document Management Specialists
73,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
73,3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
73,3,43-4061.00,"Eligibility Interviewers, Government Programs"
73,2,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
73,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
73,3,33-1011.00,First-Line Supervisors of Correctional Officers
73,2,53-2031.00,Flight Attendants
73,5,17-2141.01,Fuel Cell Engineers
73,4,15-1299.02,Geographic Information Systems Technologists and Technicians
73,3,29-2012.00,Medical and Clinical Laboratory Technicians
73,5,21-1014.00,Mental Health Counselors
73,3,31-2011.00,Occupational Therapy Assistants
73,1,51-9123.00,"Painting, Coating, and Decorating Workers"
73,3,51-8012.00,Power Distributors and Dispatchers
73,4,11-9199.01,Regulatory Affairs Managers
73,4,13-1041.07,Regulatory Affairs Specialists
73,2,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
73,5,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
73,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
73,2,47-2082.00,Tapers
73,3,39-7011.00,Tour Guides and Escorts
73,4,19-3099.01,Transportation Planners
72,1,45-2091.00,Agricultural Equipment Operators
72,5,17-1011.00,"Architects, Except Landscape and Naval"
72,3,47-2011.00,Boilermakers
72,3,27-4012.00,Broadcast Technicians
72,3,51-9161.00,Computer Numerically Controlled Tool Operators
72,2,35-2012.00,"Cooks, Institution and Cafeteria"
72,4,13-1051.00,Cost Estimators
72,2,35-3041.00,"Food Servers, Nonrestaurant"
72,2,49-9099.01,Geothermal Technicians
72,5,23-1012.00,Judicial Law Clerks
72,4,17-1012.00,Landscape Architects
72,2,53-4011.00,Locomotive Engineers
72,4,13-1081.00,Logisticians
72,3,51-4041.00,Machinists
72,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
72,3,29-2081.00,"Opticians, Dispensing"
72,2,31-2022.00,Physical Therapist Aides
72,2,11-9131.00,Postmasters and Mail Superintendents
72,4,11-3061.00,Purchasing Managers
72,5,19-2099.01,Remote Sensing Scientists and Technologists
72,2,33-9099.02,Retail Loss Prevention Specialists
72,4,19-4061.00,Social Science Research Assistants
72,3,47-1011.03,Solar Energy Installation Managers
72,3,17-3031.00,Surveying and Mapping Technicians
72,2,53-7121.00,"Tank Car, Truck, and Ship Loaders"
71,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
71,3,49-2091.00,Avionics Technicians
71,2,39-6011.00,Baggage Porters and Bellhops
71,2,53-6011.00,Bridge and Lock Tenders
71,2,51-9011.00,Chemical Equipment Operators and Tenders
71,2,47-5041.00,Continuous Mining Machine Operators
71,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
71,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
71,4,25-2012.00,"Kindergarten Teachers, Except Special Education"
71,1,45-4022.00,Logging Equipment Operators
71,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
71,3,49-3051.00,Motorboat Mechanics and Service Technicians
71,3,29-2099.01,Neurodiagnostic Technologists
71,3,51-4062.00,"Patternmakers, Metal and Plastic"
71,2,47-2151.00,Pipelayers
71,3,51-5111.00,Prepress Technicians and Workers
71,3,29-2053.00,Psychiatric Technicians
71,3,29-1124.00,Radiation Therapists
71,3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
71,3,29-2056.00,Veterinary Technologists and Technicians
71,4,17-2051.02,Water/Wastewater Engineers
70,3,19-4012.00,Agricultural Technicians
70,2,39-2021.00,Animal Caretakers
70,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
70,2,51-9081.00,Dental Laboratory Technicians
70,3,29-2032.00,Diagnostic Medical Sonographers
70,3,17-3012.00,Electrical and Electronics Drafters
70,4,17-1022.01,Geodetic Surveyors
70,2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
70,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,3,17-3027.00,Mechanical Engineering Technologists and Technicians
70,2,31-9093.00,Medical Equipment Preparers
70,2,31-1132.00,Orderlies
70,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
70,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
70,4,19-4012.01,Precision Agriculture Technicians
70,4,15-1253.00,Software Quality Assurance Analysts and Testers
69,2,53-6031.00,Automotive and Watercraft Service Attendants
69,4,19-4021.00,Biological Technicians
69,4,27-1021.00,Commercial and Industrial Designers
69,3,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
69,2,33-9091.00,Crossing Guards and Flaggers
69,4,17-3025.00,Environmental Engineering Technologists and Technicians
69,4,17-2081.00,Environmental Engineers
69,2,43-4071.00,File Clerks
69,2,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
69,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
69,3,43-4111.00,"Interviewers, Except Eligibility and Loan"
69,2,45-4023.00,Log Graders and Scalers
69,3,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
69,2,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
69,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
69,4,17-2199.11,Solar Energy Systems Engineers
69,3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
69,2,43-3071.00,Tellers
69,2,47-2044.00,Tile and Stone Setters
69,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
68,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
68,2,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
68,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
68,3,51-8013.04,Hydroelectric Plant Technicians
68,3,49-9043.00,"Maintenance Workers, Machinery"
68,3,27-1026.00,Merchandise Displayers and Window Trimmers
68,2,43-9061.00,"Office Clerks, General"
68,2,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
68,3,31-9097.00,Phlebotomists
68,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
68,2,43-5031.00,Public Safety Telecommunicators
68,2,49-3043.00,Rail Car Repairers
68,1,47-5071.00,"Roustabouts, Oil and Gas"
68,2,47-4091.00,Segmental Pavers
68,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
67,3,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
67,3,35-1011.00,Chefs and Head Cooks
67,2,33-3012.00,Correctional Officers and Jailers
67,2,51-2022.00,Electrical and Electronic Equipment Assemblers
67,3,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
67,3,31-9099.02,Endoscopy Technicians
67,2,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
67,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
67,3,29-2035.00,Magnetic Resonance Imaging Technologists
67,3,31-9092.00,Medical Assistants
67,2,49-9044.00,Millwrights
67,2,31-1133.00,Psychiatric Aides
67,2,49-9096.00,Riggers
67,2,53-5011.00,Sailors and Marine Oilers
67,4,27-1014.00,Special Effects Artists and Animators
67,3,31-9099.01,Speech-Language Pathology Assistants
67,2,49-3093.00,Tire Repairers and Changers
67,3,49-9081.00,Wind Turbine Service Technicians
66,4,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
66,3,17-3022.00,Civil Engineering Technologists and Technicians
66,2,41-9011.00,Demonstrators and Product Promoters
66,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
66,2,31-1121.00,Home Health Aides
66,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
66,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
66,3,19-4051.02,Nuclear Monitoring Technicians
66,3,31-1131.00,Nursing Assistants
66,3,31-2012.00,Occupational Therapy Aides
66,2,51-8013.00,Power Plant Operators
66,2,33-9032.00,Security Guards
66,5,25-2051.00,"Special Education Teachers, Preschool"
66,3,53-6041.00,Traffic Technicians
66,2,51-6093.00,Upholsterers
65,3,27-4031.00,"Camera Operators, Television, Video, and Film"
65,1,47-2051.00,Cement Masons and Concrete Finishers
65,2,41-2021.00,Counter and Rental Clerks
65,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
65,2,51-2031.00,Engine and Other Machine Assemblers
65,2,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
65,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
65,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
65,4,13-2061.00,Financial Examiners
65,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
65,5,19-1022.00,Microbiologists
65,2,17-3029.01,Non-Destructive Testing Specialists
65,3,29-2057.00,Ophthalmic Medical Technicians
65,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
65,3,25-2011.00,"Preschool Teachers, Except Special Education"
65,2,53-7062.04,Recycling and Reclamation Workers
65,2,47-2211.00,Sheet Metal Workers
65,4,17-1022.00,Surveyors
65,2,47-4099.03,Weatherization Installers and Technicians
64,3,17-3011.00,Architectural and Civil Drafters
64,2,51-7011.00,Cabinetmakers and Bench Carpenters
64,2,51-8091.00,Chemical Plant and System Operators
64,5,29-2011.02,Cytotechnologists
64,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
64,3,47-4011.01,Energy Auditors
64,4,19-1012.00,Food Scientists and Technologists
64,2,43-5041.00,"Meter Readers, Utilities"
64,2,39-3021.00,Motion Picture Projectionists
64,3,29-2099.05,Ophthalmic Medical Technologists
64,3,17-3029.08,Photonics Technicians
64,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
64,2,53-7065.00,Stockers and Order Fillers
64,2,47-2221.00,Structural Iron and Steel Workers
64,2,51-2092.00,Team Assemblers
63,2,51-3021.00,Butchers and Meat Cutters
63,3,13-1041.08,Customs Brokers
63,4,15-1242.00,Database Administrators
63,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
63,2,39-4021.00,Funeral Attendants
63,3,49-9041.00,Industrial Machinery Mechanics
63,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
63,3,29-2052.00,Pharmacy Technicians
63,2,47-2072.00,Pile Driver Operators
63,4,27-3042.00,Technical Writers
63,2,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
63,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
62,2,35-3011.00,Bartenders
62,2,53-7061.00,Cleaners of Vehicles and Equipment
62,4,29-2011.01,Cytogenetic Technologists
62,2,51-2023.00,Electromechanical Equipment Assemblers
62,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
62,2,39-5092.00,Manicurists and Pedicurists
62,3,43-4141.00,New Accounts Clerks
62,2,33-3041.00,Parking Enforcement Workers
62,3,29-2099.08,Patient Representatives
62,2,51-5113.00,Print Binding and Finishing Workers
62,2,49-3092.00,Recreational Vehicle Service Technicians
62,2,47-2171.00,Reinforcing Iron and Rebar Workers
62,4,19-4099.03,Remote Sensing Technicians
61,1,35-3023.01,Baristas
61,1,51-9031.00,"Cutters and Trimmers, Hand"
61,3,31-9091.00,Dental Assistants
61,2,53-7031.00,Dredge Operators
61,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
61,1,51-9022.00,"Grinding and Polishing Workers, Hand"
61,4,27-3091.00,Interpreters and Translators
61,2,53-3033.00,Light Truck Drivers
61,2,39-5093.00,Shampooers
61,3,39-5094.00,Skincare Specialists
61,2,51-3023.00,Slaughterers and Meat Packers
61,2,41-9041.00,Telemarketers
61,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
60,2,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
60,4,15-1251.00,Computer Programmers
60,2,35-2014.00,"Cooks, Restaurant"
60,4,27-4032.00,Film and Video Editors
60,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
60,2,51-9198.00,Helpers--Production Workers
60,2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
60,2,53-6021.00,Parking Attendants
59,2,43-3011.00,Bill and Account Collectors
59,3,51-9071.06,Gem and Diamond Workers
59,2,47-4051.00,Highway Maintenance Workers
59,1,37-2012.00,Maids and Housekeeping Cleaners
59,4,17-2161.00,Nuclear Engineers
59,2,53-7064.00,"Packers and Packagers, Hand"
59,2,53-4031.00,Railroad Conductors and Yardmasters
58,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
58,3,17-3027.01,Automotive Engineering Technicians
58,3,33-3011.00,Bailiffs
58,3,13-1041.00,Compliance Officers
58,1,35-3023.00,Fast Food and Counter Workers
58,3,19-4013.00,Food Science Technicians
58,2,51-4192.00,"Layout Workers, Metal and Plastic"
58,3,19-4051.00,Nuclear Technicians
58,2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
58,2,47-2053.00,Terrazzo Workers and Finishers
57,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
57,2,41-2012.00,Gambling Change Persons and Booth Cashiers
57,2,43-9071.00,"Office Machine Operators, Except Computer"
57,1,51-6031.00,Sewing Machine Operators
56,2,39-3012.00,Gambling and Sports Book Writers and Runners
56,4,43-9081.00,Proofreaders and Copy Markers
56,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
56,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
55,2,47-2061.00,Construction Laborers
55,3,27-2031.00,Dancers
55,1,51-6011.00,Laundry and Dry-Cleaning Workers
55,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
55,2,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic"
55,2,51-9141.00,Semiconductor Processing Technicians
54,2,41-2011.00,Cashiers
54,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
54,2,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
54,3,47-4041.00,Hazardous Materials Removal Workers
54,1,37-3011.00,Landscaping and Groundskeeping Workers
54,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
53,1,39-3091.00,Amusement and Recreation Attendants
53,3,19-4031.00,Chemical Technicians
53,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
53,1,35-2021.00,Food Preparation Workers
53,2,53-7063.00,Machine Feeders and Offbearers
53,3,51-4061.00,"Model Makers, Metal and Plastic"
53,2,47-2141.00,"Painters, Construction and Maintenance"
53,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
53,2,47-2231.00,Solar Photovoltaic Installers
52,2,49-3022.00,Automotive Glass Installers and Repairers
52,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
52,2,43-3041.00,Gambling Cage Workers
51,2,51-7021.00,Furniture Finishers
51,3,51-8011.00,Nuclear Power Reactor Operators
50,2,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
50,1,47-2161.00,Plasterers and Stucco Masons
49,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
48,2,43-5051.00,Postal Service Clerks
48,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
48,2,35-3031.00,Waiters and Waitresses
47,2,27-2011.00,Actors
47,2,47-3013.00,Helpers--Electricians
47,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
47,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
47,2,27-2023.00,"Umpires, Referees, and Other Sports Officials"
46,2,51-4052.00,"Pourers and Casters, Metal"
46,2,47-5043.00,"Roof Bolters, Mining"
45,2,53-3052.00,"Bus Drivers, Transit and Intercity"
45,2,51-4071.00,Foundry Mold and Coremakers
45,2,47-3016.00,Helpers--Roofers
45,1,47-5051.00,"Rock Splitters, Quarry"
44,2,51-3092.00,Food Batchmakers
44,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
43,3,27-2042.00,Musicians and Singers
42,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
42,2,41-9012.00,Models
42,2,43-5052.00,Postal Service Mail Carriers
42,2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
42,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
41,1,45-2041.00,"Graders and Sorters, Agricultural Products"
41,2,33-9093.00,Transportation Security Screeners
40,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
39,2,51-2051.00,Fiberglass Laminators and Fabricators
39,2,39-3011.00,Gambling Dealers
38,2,53-6061.00,Passenger Attendants
38,2,51-6042.00,Shoe Machine Operators and Tenders
38,2,53-4041.00,Subway and Streetcar Operators
36,2,51-9197.00,Tire Builders
34,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
30,1,35-2011.00,"Cooks, Fast Food"
27,2,43-2021.00,Telephone Operators
